283.11,0,0,90,1,4691
284.08,0,0,75,1,5067
285.14,0,0,75,1,5030
286.35,0,0,90,1,5300
287.23,0,0,100,2,5777
288.53,0,0,90,1,6349
290.37,0,0,90,1,6127
290.13,0,0,90,1,4460
288.86,0,0,75,1,3418
287.36,0,0,90,1,2775
285.11,0,0,90,1,2306
283.46,0,0,90,1,1846
282.45,0,0,90,1,947
281.88,0,0,90,1,494
281.78,0,0,90,1,332
281.09,0,0,75,1,261
281.17,0,0,90,1,361
281.25,0,0,92,0,5875
281.25,0,0,99,2,6793
281.25,0,0,99,3,6793
280.1,0,0,99,2,6283
280.1,0,0,99,3,6283
279.61,0,0,99,2,5680
279.61,0,0,99,3,5680
279.67,0,0,99,0,4632
280.19,0,0,1,0,4887
282.09,0,0,75,1,5030
282.26,0,0,75,1,5067
282.05,0,0,90,1,5227
281.59,0,0,90,1,5610
281.23,0,0,81,0,6286
282.6,0,0,81,0,4775
282.6,0,0,81,0,3340
282.6,0,0,81,0,3013
282.6,0,0,81,0,2603
282.6,0,0,81,0,1910
282.6,0,0,81,0,1037
273.9,0,0,1,0,347
274.4,0,0,75,1,350
274.05,0,0,75,1,850
273.71,0,0,40,1,2791
272.66,0,0,1,0,5809
272.65,0,0,1,0,6798
272.52,0,0,1,0,6304
275.19,0,0,20,1,5291
275.34,0,0,1,0,4638
284.1,0,0,50,0,5557
284.1,0,0,50,0,5818
283.78,0,0,75,1,6272
283.52,0,0,75,1,5944
283.32,0,0,90,1,4949
282.06,0,0,90,1,3511
281.95,0,0,90,1,3039
281.81,0,0,90,1,2679
282.16,0,0,90,1,2094
282.53,0,0,90,1,1284
283.91,0,0,90,1,630
284.64,0,0,90,1,410
284.61,0,0,90,1,331
283.18,0,0,72,3,372
282.26,0,0,72,2,739
280.77,0,0,72,3,2561
278.53,0,0,75,1,5586
277.64,0,0,75,1,6992
277.9,0,0,90,1,5860
278.18,0,0,90,1,5230
279.29,0,0,75,1,4864
280.45,0,0,75,1,5146
280.95,0,0,40,1,5526
281.74,0,0,40,1,5383
281.84,0,0,75,1,5758
282.45,0,0,75,1,5889
282.2,0,0,75,1,6057
281.54,0,0,40,1,6028
280.21,0,0,20,1,5257
282.2,0,0,56,0,1897
272.58,0,0,1,0,1335
272.06,0,0,1,0,769
270.99,0,0,1,0,570
270.29,0,0,20,1,413
269.48,0,0,1,0,399
269.27,0,0,1,0,740
268.91,0,0,1,0,1420
268.98,0,0,75,1,2220
269.23,0,0,40,1,3479
272.61,0,0,40,1,4546
276.78,0,0,20,1,4579
279.22,0,0,1,0,4438
280.35,0,0,1,0,4623
281.81,0,0,1,0,4440
283.05,0,0,1,0,4495
283.96,0,0,1,0,4483
284.53,0,0,1,0,4591
284.44,0,0,1,0,4477
283.64,0,0,1,0,4221
281.85,0,0,20,1,3672
281.38,0,0,1,0,3015
281.84,0,0,75,1,2769
282.23,0,0,90,1,2875
282.18,0,0,90,1,1931
282.49,0,0,90,1,1309
282.54,0,0,90,1,870
282.58,0,0,90,1,654
282.23,0,0,90,1,364
282.08,0,0,90,1,262
282.23,0,0,90,1,505
282.24,0,0,90,1,861
282.24,0,0,90,1,1132
282.24,0,0,57,4,1797
282.43,0,0,57,3,2685
282.43,0,0,57,4,2685
282.43,0,0,57,5,2685
282.33,0,0,57,3,3370
282.33,0,0,57,4,3370
282.82,0,0,57,3,3662
282.82,0,0,57,4,3662
283.33,0,0,57,4,4076
283.33,0,0,57,2,4076
283.33,0,0,57,3,4076
283.75,0,0,93,2,4128
283.75,0,0,93,4,4128
283.75,0,0,93,3,4128
284.09,0,0,93,4,4358
284.09,0,0,93,2,4358
284.09,0,0,93,3,4358
284.55,0,0,93,4,4342
284.55,0,0,93,2,4342
284.68,0,0,93,4,4234
284.64,0,0,93,2,4271
284.64,0,0,93,4,4271
284.4,0,0,93,4,4080
284.17,0,0,93,4,3453
284.03,0,0,93,4,2718
283.58,0,0,93,4,2439
283.04,0,0,93,4,1819
281.95,0,0,93,4,1002
281.95,0,0,93,6,1002
281.61,0,0,93,4,542
281.61,0,0,93,6,542
281.57,0,0,85,6,303
281.42,0,0,85,6,239
281.29,0,0,85,4,335
281.29,0,0,85,6,335
281.02,0,0,85,4,810
281.02,0,0,85,6,810
280.82,0,0,85,4,2606
280.82,0,0,85,6,2606
280.39,0,0,85,4,5714
280.19,0,0,100,4,6798
279.82,0,0,100,4,6114
279.75,0,0,100,4,5094
280.07,0,0,100,4,4473
280.32,0,0,90,1,4529
281.72,0,0,100,0,4823
284.01,0,0,40,1,4872
285.88,0,0,1,0,5238
286.87,0,0,1,0,5584
287.6,0,0,20,1,6246
287.27,0,0,20,1,5957
286.18,0,0,20,1,4535
285.2,0,0,75,1,3234
284.68,0,0,75,1,2677
284.49,0,0,90,1,2077
283.54,0,0,20,1,1380
282.33,0,0,75,1,927
281.21,0,0,20,1,500
279.87,0,0,1,0,324
278.93,0,0,1,0,257
277.91,0,0,1,0,354
277.21,0,0,1,0,769
276.61,0,0,1,0,2769
276.11,0,0,1,0,5789
274.81,0,0,20,1,7055
274.99,0,0,20,1,6408
277.91,0,0,20,1,5254
280.71,0,0,20,1,4547
283.85,0,0,20,1,4784
286.01,0,0,40,1,5015
286.31,0,0,1,0,5057
288.15,0,0,75,1,5430
289.15,0,0,75,1,5813
288.99,0,0,75,1,6496
288.86,0,0,75,1,6429
288.16,0,0,90,1,5142
287.28,0,0,68,2,3311
287.04,0,0,90,1,2777
286.9,0,0,90,1,2331
287.09,0,0,90,1,1767
287.09,0,0,90,1,1093
286.89,0,0,75,1,554
286.93,0,0,75,1,333
286.93,0,0,90,1,267
287.07,0,0,90,1,358
286.56,0,0,75,1,777
285.91,0,0,90,1,2732
285.29,0,0,90,1,5637
284.92,0,0,75,1,5564
285.35,0,0,75,1,6274
285.72,0,0,100,2,5403
285.72,0,0,100,2,5403
287.09,0,0,75,1,4680
288.31,0,0,75,1,4642
288.61,0,0,1,0,4979
290.32,0,0,1,0,4851
291.36,0,0,1,0,4291
292.01,0,0,1,0,4714
292.61,0,0,1,0,6723
292.65,0,0,1,0,6180
290.52,0,0,40,1,4843
288.35,0,0,40,1,3435
286.72,0,0,40,1,2921
285.49,0,0,40,1,2763
284.22,0,0,20,1,1930
283.8,0,0,20,1,1160
283.72,0,0,20,1,654
282.8,0,0,40,1,374
282.32,0,0,99,4,301
282.38,0,0,99,4,397
282.76,0,0,90,1,794
282.88,0,0,99,4,2564
284.18,0,0,75,1,5358
284.69,0,0,90,1,6441
285,0,0,90,1,5536
286.9,0,0,99,2,5256
288.35,0,0,90,1,4619
289.59,0,0,90,1,5107
288.27,0,0,99,2,5147
286.41,0,0,90,1,5283
285.96,0,0,90,1,5704
287.04,0,0,90,1,5887
287.18,0,0,90,1,6307
286.94,0,0,90,1,5953
286.01,0,0,90,1,4519
284.67,0,0,100,3,3427
283.44,0,0,100,2,2921
282.51,0,0,100,3,2649
281.9,0,0,90,1,2005
281.85,0,0,90,1,1177
281.28,0,0,90,1,699
280.97,0,0,87,4,436
280.44,0,0,87,3,353
280.44,0,0,87,4,353
280.02,0,0,87,4,399
279.79,0,0,87,3,720
279.79,0,0,87,4,720
279.79,0,0,87,2,720
279.79,0,0,87,3,720
279.74,0,0,87,4,2370
279.74,0,0,87,2,2370
279.65,0,0,87,3,5162
279.65,0,0,87,4,5162
279.65,0,0,87,2,5162
279.45,0,0,91,4,5777
279.45,0,0,91,2,5777
279.22,0,0,91,3,5235
279.22,0,0,91,4,5235
279.22,0,0,91,2,5235
279.35,0,0,91,2,4606
279.35,0,0,91,4,4606
279.92,0,0,91,4,4328
280.44,0,0,90,1,4282
281,0,0,90,1,4489
281.51,0,0,90,1,4908
281.93,0,0,92,4,5620
281.94,0,0,92,4,5849
281.94,0,0,92,3,5849
282.27,0,0,92,2,4945
282.41,0,0,92,2,4619
282.21,0,0,90,1,4479
281.69,0,0,75,1,3804
281.26,0,0,90,1,2908
280.66,0,0,92,4,2942
280.43,0,0,92,3,3077
280.43,0,0,92,3,3077
280.1,0,0,92,4,2051
280.1,0,0,92,2,2051
280.1,0,0,92,3,2051
280.06,0,0,92,2,1270
280.06,0,0,92,2,1270
280.28,0,0,96,3,773
280.28,0,0,96,2,773
280.38,0,0,96,3,589
280.62,0,0,96,3,432
280.62,0,0,96,4,432
280.91,0,0,96,4,401
280.91,0,0,96,3,401
280.91,0,0,96,2,401
280.96,0,0,96,2,759
280.96,0,0,96,4,759
280.96,0,0,96,3,759
281.13,0,0,96,2,1313
281.13,0,0,96,4,1313
281.13,0,0,96,3,1313
281.28,0,0,100,2,1824
281.28,0,0,100,4,1824
281.28,0,0,100,3,1824
281.19,0,0,100,2,2787
281.19,0,0,100,4,2787
281.19,0,0,100,3,2787
281.7,0,0,100,2,3713
281.7,0,0,100,3,3713
281.7,0,0,100,4,3713
281.7,0,0,100,3,3713
282.02,0,0,100,2,3815
282.02,0,0,100,3,3815
282.02,0,0,100,4,3815
282.02,0,0,100,2,3815
282.35,0,0,100,2,4339
282.35,0,0,100,4,4339
282.35,0,0,100,3,4339
282.71,0,0,100,2,4613
282.71,0,0,100,4,4613
282.71,0,0,100,2,4613
282.71,0,0,100,2,4613
283.31,0,0,48,2,4507
283.79,0,0,90,1,4452
284.2,0,0,75,1,4636
284.32,0,0,90,1,4810
284.13,0,0,75,1,5125
283.14,0,0,40,1,4337
281.4,0,0,40,1,3644
280.47,0,0,20,1,3107
279.52,0,0,20,1,2929
278.85,0,0,48,4,2865
278.12,0,0,48,6,2340
277.94,0,0,48,4,1372
275.93,0,0,60,6,1928
275.93,0,0,60,4,1928
284.09,0,0,75,1,4695
282.6,0,0,75,1,4335
281.72,0,0,90,1,1583
281.26,0,0,90,1,959
281.29,0,0,75,1,498
281.01,0,0,75,1,306
280.57,0,0,40,1,259
280.54,0,0,75,1,324
279.37,0,0,8,4,806
279.18,0,0,8,4,2622
279.05,0,0,8,4,5456
282.7,0,0,38,0,4324
286.17,0,0,40,1,4378
288.61,0,0,75,1,4639
290.59,0,0,20,1,4546
292.21,0,0,75,1,5006
293.56,0,0,75,1,5361
293.43,0,0,40,1,6101
293.4,0,0,40,1,5781
291.47,0,0,20,1,4272
289.17,0,0,20,1,3091
287.28,0,0,1,0,2434
286.1,0,0,1,0,1984
285.45,0,0,75,1,1383
285.33,0,0,90,1,959
285.07,0,0,90,1,511
284.58,0,0,90,1,346
283.88,0,0,75,1,253
283.55,0,0,75,1,349
282.85,0,0,20,1,807
282.42,0,0,20,1,2669
282.13,0,0,75,1,5210
281.85,0,0,40,1,6083
281.85,0,0,20,1,5790
283.07,0,0,75,1,5484
284.53,0,0,90,1,4407
285.6,0,0,75,1,4725
286.63,0,0,90,1,4826
286.75,0,0,99,2,4945
287.97,0,0,90,1,5065
288.54,0,0,99,7,5618
288.72,0,0,90,1,6094
288.53,0,0,90,1,5844
288.16,0,0,90,1,4649
287.59,0,0,90,1,3180
287.21,0,0,90,1,2963
286.29,0,0,90,1,2450
285.7,0,0,90,1,1613
285.61,0,0,90,1,1021
285.37,0,0,99,3,580
285.37,0,0,99,4,580
285.51,0,0,90,1,298
285.6,0,0,100,5,261
285.99,0,0,100,4,408
285.99,0,0,100,5,408
285.94,0,0,100,4,793
285.94,0,0,100,7,793
285.97,0,0,90,4,2643
285.97,0,0,90,2,2643
285.97,0,0,90,7,2643
285.73,0,0,90,4,5593
285.73,0,0,90,7,5593
285.73,0,0,90,2,5593
285.73,0,0,90,7,5593
285.5,0,0,90,2,5722
285.5,0,0,90,4,5722
285.55,0,0,90,3,5607
285.55,0,0,90,4,5607
285.55,0,0,90,2,5607
285.55,0,0,90,7,5607
285.93,0,0,90,3,5492
285.93,0,0,90,4,5492
285.93,0,0,90,2,5492
286.34,0,0,90,4,4542
286.82,0,0,90,4,4720
286.82,0,0,90,6,4720
288.36,0,0,90,4,4982
288.36,0,0,90,5,4982
288.36,0,0,90,6,4982
289.08,0,0,90,5,5032
289.08,0,0,90,4,5032
289.08,0,0,90,6,5032
289.88,0,0,90,4,5212
289.88,0,0,90,5,5212
290.24,0,0,90,4,5661
290.24,0,0,90,5,5661
290.24,0,0,90,2,5661
290.01,0,0,90,4,5812
289.62,0,0,90,5,5855
289.62,0,0,90,4,5855
289.61,0,0,90,5,4416
289.61,0,0,90,4,4416
289.06,0,0,90,4,3118
288.34,0,0,75,5,2877
288.34,0,0,75,4,2877
287.06,0,0,20,4,2498
287.41,0,0,75,4,1701
287.52,0,0,90,4,1028
287.81,0,0,90,4,578
287.29,0,0,75,4,354
287.23,0,0,90,4,272
286.44,0,0,90,4,370
285.32,0,0,90,4,809
285.32,0,0,90,6,809
285.43,0,0,90,4,2641
285.53,0,0,75,4,4957
285.2,0,0,90,4,6036
285.2,0,0,90,6,6036
285.02,0,0,90,4,5309
286.43,0,0,90,4,4438
287.36,0,0,90,4,4723
287.6,0,0,90,4,4879
287.29,0,0,90,1,5062
286.41,0,0,90,2,5450
286.41,0,0,90,4,5450
286.41,0,0,90,3,5450
286.41,0,0,90,3,5450
285.8,0,0,90,3,5888
285.8,0,0,90,4,5888
285.8,0,0,90,2,5888
285.8,0,0,90,3,5888
285.8,0,0,90,2,5888
285.29,0,0,90,2,6473
285.29,0,0,90,4,6473
285.29,0,0,90,3,6473
284.77,0,0,90,2,6488
284.77,0,0,90,4,6488
284.77,0,0,90,2,6488
284.29,0,0,90,3,5351
284.29,0,0,90,4,5351
284.29,0,0,90,2,5351
284.29,0,0,90,2,5351
283.79,0,0,90,3,3500
283.79,0,0,90,4,3500
283.79,0,0,90,2,3500
283.44,0,0,90,2,2856
283.44,0,0,90,4,2856
283.44,0,0,90,3,2856
283.22,0,0,90,2,2587
283.22,0,0,90,4,2587
283.22,0,0,90,3,2587
282.82,0,0,90,1,1979
282.13,0,0,90,1,1284
281.05,0,0,90,2,665
281.05,0,0,90,2,665
281.05,0,0,90,3,665
280.44,0,0,90,3,432
280.44,0,0,90,2,432
280.07,0,0,90,2,326
280.07,0,0,90,4,326
280.07,0,0,90,3,326
279.54,0,0,90,2,380
279.54,0,0,90,4,380
279.54,0,0,90,3,380
279.54,0,0,90,3,380
278.93,0,0,90,2,705
278.93,0,0,90,4,705
278.93,0,0,90,2,705
278.93,0,0,90,3,705
278.93,0,0,90,3,705
278.27,0,0,90,2,2430
278.27,0,0,90,4,2430
278.27,0,0,90,2,2430
278.27,0,0,90,7,2430
278.07,0,0,90,2,5426
278.07,0,0,90,4,5426
278.07,0,0,90,2,5426
277.53,0,0,90,2,6499
277.53,0,0,90,2,6499
276.23,0,0,90,2,5856
276.23,0,0,90,4,5856
276.23,0,0,90,2,5856
275.66,0,0,90,2,5234
275.66,0,0,90,4,5234
275.66,0,0,90,8,5234
275.02,0,0,90,2,4695
275.02,0,0,90,4,4695
275.02,0,0,90,2,4695
275.02,0,0,90,8,4695
275.03,0,0,90,2,5341
275.03,0,0,90,8,5341
275.03,0,0,90,4,5341
275.03,0,0,90,2,5341
274.5,0,0,90,4,5943
274.5,0,0,90,8,5943
275.01,0,0,90,8,5874
275.38,0,0,90,8,5879
275.38,0,0,90,4,5879
275.85,0,0,90,8,6060
276.56,0,0,90,1,6348
276.7,0,0,90,1,5955
276.71,0,0,90,1,5341
276.43,0,0,90,1,4144
276.23,0,0,90,1,3249
275.99,0,0,75,1,3017
276.28,0,0,90,1,2765
276.28,0,0,90,1,1894
276.01,0,0,90,1,1159
275.36,0,0,90,1,822
274.93,0,0,20,1,641
274.28,0,0,20,1,411
274.01,0,0,1,0,468
273.71,0,0,1,0,723
273.43,0,0,1,0,1415
273.65,0,0,20,1,2191
274.58,0,0,75,1,3185
275.39,0,0,90,1,4076
275.44,0,0,0,0,4522
276.11,0,0,90,1,6012
276.48,0,0,90,1,5975
276.5,0,0,90,1,5307
276.56,0,0,90,1,4678
276.61,0,0,90,1,4405
276.9,0,0,90,1,4403
276.61,0,0,90,1,4311
276.34,0,0,90,1,4198
275.96,0,0,90,1,3475
275.6,0,0,90,1,3078
274.86,0,0,90,1,2931
274.05,0,0,20,1,2941
273.62,0,0,20,1,2240
273.52,0,0,20,1,1564
273.54,0,0,90,1,795
273.63,0,0,90,1,447
273.63,0,0,90,1,443
273.22,0,0,90,1,330
272.75,0,0,75,1,453
272.16,0,0,75,1,755
271.06,0,0,20,1,953
270.68,0,0,1,0,1650
272.6,0,0,1,0,2442
274.06,0,0,1,0,3230
275.81,0,0,1,0,3575
277.54,0,0,20,1,4139
278.54,0,0,40,1,3892
278.97,0,0,40,1,3989
278.91,0,0,75,1,4294
278.81,0,0,75,1,4521
278.27,0,0,75,1,4280
276.67,0,0,75,1,3945
275.86,0,0,75,1,3169
274.29,0,0,75,1,2772
273.37,0,0,75,1,2213
272.77,0,0,75,1,1570
272.01,0,0,75,1,1065
271.78,0,0,40,1,530
271.41,0,0,75,5,331
271.46,0,0,75,4,270
271.76,0,0,75,1,316
272.24,0,0,90,1,799
271.98,0,0,90,1,2513
271.53,0,0,40,1,5503
271.46,0,0,40,1,6642
271.7,0,0,40,1,6195
273.26,0,0,75,1,5246
274.9,0,0,90,1,4460
276.33,0,0,90,1,4580
277.58,0,0,90,8,4771
278.5,0,0,90,1,4836
279.3,0,0,90,1,5138
279.89,0,0,90,1,5606
280.11,0,0,40,1,6120
279.82,0,0,40,1,5985
278.69,0,0,40,1,4418
277.75,0,0,40,1,3089
276.77,0,0,40,1,2636
276.61,0,0,75,1,2117
276.06,0,0,75,1,1437
275.22,0,0,20,1,920
274.75,0,0,20,1,600
274.24,0,0,20,1,393
273.47,0,0,20,1,298
273.5,0,0,1,0,352
273.15,0,0,75,1,762
273,0,0,20,1,2519
272.69,0,0,20,1,5478
273.08,0,0,40,1,6728
273.91,0,0,75,1,5972
274.82,0,0,75,1,5280
276.16,0,0,75,1,4626
277.69,0,0,90,1,4947
278.47,0,0,90,1,5125
279.12,0,0,90,1,5130
279.28,0,0,90,1,5394
280.19,0,0,90,1,5837
280.5,0,0,90,1,6222
280.3,0,0,90,1,5992
279.58,0,0,75,1,4578
278.78,0,0,75,1,3246
278.5,0,0,90,1,2834
276.93,0,0,75,1,2578
276.03,0,0,40,1,1979
275.01,0,0,40,1,1326
273.87,0,0,40,1,541
272.99,0,0,1,0,346
272.41,0,0,1,0,265
272.31,0,0,1,0,338
272.39,0,0,1,0,765
271.73,0,0,1,0,2611
271.54,0,0,1,0,5577
271.12,0,0,1,0,6908
271.17,0,0,20,1,6079
273.11,0,0,20,1,5309
276.01,0,0,20,1,4567
278.27,0,0,20,1,4804
279.84,0,0,20,1,5041
280.68,0,0,40,1,5051
281.22,0,0,20,1,5274
281.8,0,0,20,1,5936
282.2,0,0,40,1,6128
281.48,0,0,20,1,5821
280,0,0,20,1,4040
278.48,0,0,20,1,2711
276.86,0,0,20,1,2690
275.45,0,0,1,0,2539
274.05,0,0,1,0,1925
272.75,0,0,1,0,1471
271.73,0,0,1,0,716
270.91,0,0,1,0,453
270.15,0,0,1,0,324
269.68,0,0,1,0,390
269.44,0,0,1,0,775
268.96,0,0,1,0,2572
268.61,0,0,1,0,5595
268.74,0,0,1,0,6852
268.45,0,0,20,1,5892
270.9,0,0,1,0,5327
273.45,0,0,1,0,4756
275.9,0,0,20,1,5073
278.7,0,0,20,1,5286
280.25,0,0,20,1,5189
281.67,0,0,1,0,5495
283.03,0,0,1,0,5713
283.13,0,0,1,0,6317
283.04,0,0,20,1,6306
281.3,0,0,20,1,4867
279.84,0,0,40,1,3501
278.88,0,0,40,1,3110
278.51,0,0,90,1,2727
279.26,0,0,90,1,1825
279.21,0,0,90,3,1222
278.85,0,0,90,1,611
277.59,0,0,75,5,441
277.01,0,0,40,1,331
277.15,0,0,75,1,365
277.9,0,0,75,1,708
278.31,0,0,90,1,2379
278.63,0,0,90,1,5236
278.22,0,0,90,1,6509
277.58,0,0,75,1,5723
278.02,0,0,40,1,5239
278.37,0,0,90,1,4723
278.78,0,0,90,1,5330
278.78,0,0,75,1,5403
279.59,0,0,75,1,5446
279.64,0,0,1,0,5669
280,0,0,40,1,6093
279.76,0,0,40,1,6323
278.9,0,0,40,1,5856
277.06,0,0,40,1,4987
275.29,0,0,40,1,3681
274.98,0,0,20,1,2902
273.31,0,0,20,1,2929
272.77,0,0,1,0,2728
272.06,0,0,1,0,1693
272.01,0,0,20,1,1166
271.8,0,0,75,1,724
271.3,0,0,75,1,568
270.41,0,0,20,1,343
269.9,0,0,20,1,383
269.56,0,0,1,0,703
269.39,0,0,20,1,1229
269.24,0,0,20,1,2057
268.99,0,0,40,1,3246
271.47,0,0,75,1,4390
272.85,0,0,75,1,4573
273.93,0,0,75,1,4269
274.85,0,0,75,1,4833
275.43,0,0,75,1,4442
275.73,0,0,40,1,4397
275.9,0,0,40,1,4314
276.29,0,0,75,1,4413
276.41,0,0,75,1,4125
276.29,0,0,75,1,4004
276.13,0,0,90,1,3404
275.93,0,0,90,1,2777
275.93,0,0,90,1,2579
275.67,0,0,90,1,2552
275.58,0,0,90,1,1952
275.67,0,0,90,1,2125
275.6,0,0,90,1,730
275.77,0,0,90,1,730
275.42,0,0,90,1,345
275.47,0,0,90,1,223
275.33,0,0,90,1,488
275.08,0,0,90,1,710
275.08,0,0,90,1,1165
275.09,0,0,90,2,2067
275.09,0,0,90,8,2067
275.44,0,0,90,1,2911
276.1,0,0,90,1,3527
276.45,0,0,90,1,3765
276.76,0,0,90,1,4063
277.11,0,0,90,1,4043
278.13,0,0,90,1,4200
278.44,0,0,90,1,4105
278.44,0,0,90,1,4015
278.09,0,0,90,1,3620
277.72,0,0,90,1,3652
277.41,0,0,90,1,2837
277.2,0,0,90,1,2446
277.06,0,0,90,1,1950
276.7,0,0,90,1,1451
276.54,0,0,90,2,999
276.07,0,0,90,1,1720
275.67,0,0,75,1,1299
274.97,0,0,40,1,304
274.86,0,0,20,1,412
273.45,0,0,75,4,753
272.66,0,0,20,1,2562
272.18,0,0,20,1,5658
272.32,0,0,1,0,6877
272.69,0,0,90,1,5981
274.26,0,0,90,1,4999
275.99,0,0,90,1,4408
277.35,0,0,90,1,4575
277.83,0,0,90,1,4710
278.47,0,0,90,1,4648
278.71,0,0,46,0,4968
280.56,0,0,46,0,6124
280.56,0,0,46,0,6134
279.26,0,0,46,0,4265
280.56,0,0,46,0,2415
280.56,0,0,46,0,1963
280.56,0,0,46,0,1454
280.56,0,0,46,0,938
280.56,0,0,46,0,537
274.41,0,0,98,0,313
274.41,0,0,98,0,256
274.41,0,0,98,0,356
274.41,0,0,98,0,788
274.41,0,0,98,0,2565
274.41,0,0,98,0,5330
274.91,0,0,99,0,6181
274.91,0,0,99,0,6182
274.91,0,0,99,0,5720
274.91,0,0,99,0,4612
277.12,0,0,90,4,4666
278.04,0,0,90,1,5022
278.19,0,0,90,1,5490
278.38,0,0,90,1,5973
278.59,0,0,90,4,6201
278.65,0,0,90,4,5453
278.74,0,0,90,5,3921
278.74,0,0,90,4,3921
278.87,0,0,90,5,2835
278.87,0,0,90,4,2835
279.02,0,0,90,5,2450
279.02,0,0,90,4,2450
